SO_No,SO_No_TPOS,SO_Date,Customer_No,Customer_Name,SO_Type,Salesman_Code,Salesman_Name,Partnumber,Qty,Retail_Price,Scp_Disc,Campaign_Code
SO2607061398,TPOS00104204,26/07/2026,C1343,TB GRAHA SEJAHTERA,3,019-S2,Novia Pratama,84N838B423,57,320400,3,
SO2607061399,TPOS00104205,21/07/2026,C1343,TB GRAHA SEJAHTERA,3,019-S2,Novia Pratama,16H979Z536,2,123400,2,
SO2607061400,TPOS00104206,11/07/2026,C1344,PD GRAHA RAYA,3,019-S2,Novia Pratama,92V964G864,2,741700,0,
SO2607061401,TPOS00104207,07/07/2026,C1344,PD GRAHA RAYA,3,019-S2,Novia Pratama,83A423Y370,2,1106300,2,
SO2607061402,TPOS00104208,11/07/2026,C1348,TB SELATAN MOBILINDO,3,019-S1,Rizki Iskandar,87W511V289,1,1938200,0,
SO2607061403,TPOS00104209,16/07/2026,C1350,TOKO JAYA NIAGA,3,019-S2,Novia Pratama,64Y384H563,1,743000,0,
SO2607061404,TPOS00104210,21/07/2026,C1350,TOKO JAYA NIAGA,3,019-S2,Novia Pratama,22R558U231,1,484000,3,
SO2607061405,TPOS00104211,27/07/2026,C1350,TOKO JAYA NIAGA,3,019-S2,Novia Pratama,83A402N539,1,1136300,2,
SO2607061406,TPOS00104212,07/07/2026,C1352,PT PRATAMA AUTOPARTS,3,019-S4,Dedi Mariadi,22Y191Y804,1,684400,3,
SO2607061407,TPOS00104213,08/07/2026,C1352,PT PRATAMA AUTOPARTS,3,019-S4,Dedi Mariadi,82Y532G657,1,1000,5,
SO2607061408,TPOS00104214,06/07/2026,C1352,PT PRATAMA AUTOPARTS,3,019-S4,Dedi Mariadi,44T632M601,111,381000,0,
SO2607061409,TPOS00104215,13/07/2026,C1352,PT PRATAMA AUTOPARTS,3,019-S4,Dedi Mariadi,45E231P273,76,46800,0,
SO2607061410,TPOS00104216,10/07/2026,C1353,TB MITRA KARYA,3,019-S3,Ani Suryadi,43K359P654,73,248700,0,
SO2607061411,TPOS00104217,24/07/2026,C1353,TB MITRA KARYA,3,019-S3,Ani Suryadi,43K359P654,134,281100,0,
SO2607061412,TPOS00104218,21/07/2026,C1353,TB MITRA KARYA,3,019-S3,Ani Suryadi,43K424Q923,1,660200,4,
SO2607061413,TPOS00104219,19/07/2026,C1354,CV SETIA PRATAMA,3,019-S4,Dedi Mariadi,42U484K968,1,216600,0,
SO2607061414,TPOS00104220,14/07/2026,C1356,PD PRATAMA SENTOSA,3,020-S2,Gunawan Kusuma,88F610S916,5,472700,1,
SO2607061415,TPOS00104221,15/07/2026,C1356,PD PRATAMA SENTOSA,3,020-S2,Gunawan Kusuma,79F906G462,4,1684100,3,
SO2607061416,TPOS00104222,06/07/2026,C1356,PD PRATAMA SENTOSA,3,020-S2,Gunawan Kusuma,16M768T328,7,234100,0,
SO2607061417,TPOS00104223,11/07/2026,C1356,PD PRATAMA SENTOSA,3,020-S2,Gunawan Kusuma,72P693W631,2,652600,1,
SO2607061418,TPOS00104224,16/07/2026,C1356,PD PRATAMA SENTOSA,3,020-S2,Gunawan Kusuma,84X616B662,4,65400,3,
SO2607061419,TPOS00104225,05/07/2026,C1356,PD PRATAMA SENTOSA,3,020-S2,Gunawan Kusuma,85P440L610,12,312900,0,
SO2607061420,TPOS00104226,26/07/2026,C1356,PD PRATAMA SENTOSA,3,020-S2,Gunawan Kusuma,96L488R942,2,1116600,2,
SO2607061421,TPOS00104227,04/07/2026,C1356,PD PRATAMA SENTOSA,3,020-S2,Gunawan Kusuma,44T632M601,44,357400,5,
SO2607061422,TPOS00104228,13/07/2026,C1356,PD PRATAMA SENTOSA,3,020-S2,Gunawan Kusuma,37N358Y580,2,222000,1,
SO2607061423,TPOS00104229,12/07/2026,C1356,PD PRATAMA SENTOSA,C,020-S2,Gunawan Kusuma,44T632M601,230,363800,4,GBR24-02
SO2607061424,TPOS00104230,14/07/2026,C1357,PD HARAPAN AUTO,3,020-S3,Umar Pratama,85P440L610,43,326600,4,
SO2607061425,TPOS00104231,18/07/2026,C1357,PD HARAPAN AUTO,3,020-S3,Umar Pratama,56H581Y890,1,221600,4,
SO2607061426,TPOS00104232,08/07/2026,C1357,PD HARAPAN AUTO,3,020-S3,Umar Pratama,97P770Z553,132,55200,1,
SO2607061427,TPOS00104233,02/07/2026,C1359,PT NUSANTARA SPAREPART,3,020-S1,Nandi Santoso,57C665M796,1,600900,2,
SO2607061428,TPOS00104234,12/07/2026,C1359,PT NUSANTARA SPAREPART,3,020-S1,Nandi Santoso,49R146J889,2,390800,5,
SO2607061429,TPOS00104235,21/07/2026,C1359,PT NUSANTARA SPAREPART,3,020-S1,Nandi Santoso,95S139K128,4,344700,0,
SO2607061430,TPOS00104236,06/07/2026,C1359,PT NUSANTARA SPAREPART,3,020-S1,Nandi Santoso,41E185V152,1,94900,4,
SO2607061431,TPOS00104237,10/07/2026,C1359,PT NUSANTARA SPAREPART,3,020-S1,Nandi Santoso,74L163C435,65,60500,1,
SO2607061432,TPOS00104238,04/07/2026,C1359,PT NUSANTARA SPAREPART,3,020-S1,Nandi Santoso,70Z186V901,10,290600,1,
SO2607061433,TPOS00104239,19/07/2026,C1360,UD LESTARI JASA,3,020-S3,Umar Pratama,46W392J467,4,604700,5,
SO2607061434,TPOS00104240,04/07/2026,C1361,TB MANDIRI LESTARI,3,020-S2,Gunawan Kusuma,31D655A235,2,337400,5,
SO2607061435,TPOS00104241,13/07/2026,C1361,TB MANDIRI LESTARI,3,020-S2,Gunawan Kusuma,14Q466C607,1,300500,3,
SO2607061436,TPOS00104242,28/07/2026,C1362,UD MITRA TEKNIK,3,020-S1,Nandi Santoso,73Z912F946,3,345000,3,
SO2607061437,TPOS00104243,24/07/2026,C1364,PT PRATAMA BERSATU,3,020-S2,Gunawan Kusuma,96Q332D906,4,74800,0,
SO2607061438,TPOS00104244,21/07/2026,C1367,PD MAJU PERDANA,3,020-S2,Gunawan Kusuma,90Z603Z817,1,1669900,1,
SO2607061439,TPOS00104245,18/07/2026,C1369,TB PERKASA DIESEL MOTOR,3,020-S3,Umar Pratama,34Z178S231,2,683000,4,
SO2607061440,TPOS00104246,06/07/2026,C1370,PD BUANA PARTS,3,020-S1,Nandi Santoso,33X522S648,6,1193000,4,
SO2607061441,TPOS00104247,12/07/2026,C1370,PD BUANA PARTS,3,020-S1,Nandi Santoso,43K359P654,27,469500,4,
SO2607061442,TPOS00104248,09/07/2026,C1370,PD BUANA PARTS,3,020-S1,Nandi Santoso,54F925Q434,1,925400,4,
SO2607061443,TPOS00104249,21/07/2026,C1374,TOKO DHARMA BENGKEL,3,020-S1,Nandi Santoso,43K359P654,34,216900,4,
SO2607061444,TPOS00104250,18/07/2026,C1374,TOKO DHARMA BENGKEL,3,020-S1,Nandi Santoso,76X842J278,4,241600,2,
SO2607061445,TPOS00104251,09/07/2026,C1374,TOKO DHARMA BENGKEL,3,020-S1,Nandi Santoso,80M521T577,5,23900,5,
SO2607061446,TPOS00104252,10/07/2026,C1374,TOKO DHARMA BENGKEL,3,020-S1,Nandi Santoso,58R153L321,1,959400,5,
SO2607061447,TPOS00104253,22/07/2026,C1378,UD BUANA TEKNIK,3,020-S1,Nandi Santoso,43K359P654,24,301000,3,
SO2607061448,TPOS00104254,22/07/2026,C1379,UD AGUNG JASA,3,020-S3,Umar Pratama,44T632M601,8,274200,0,
SO2607061449,TPOS00104255,18/07/2026,C1381,TB TEKNIK RAYA,3,020-S1,Nandi Santoso,23N581Z449,2,261800,5,
SO2607061450,TPOS00104256,16/07/2026,C1381,TB TEKNIK RAYA,3,020-S1,Nandi Santoso,50D571W916,1,821700,2,
SO2607061451,TPOS00104257,06/07/2026,C1384,CV MANDIRI MANDIRI,3,020-S3,Umar Pratama,81H728R127,4,900500,2,
SO2607061452,TPOS00104258,24/07/2026,C1384,CV MANDIRI MANDIRI,3,020-S3,Umar Pratama,89A504L247,1,365000,0,
SO2607061453,TPOS00104259,12/07/2026,C1384,CV MANDIRI MANDIRI,3,020-S3,Umar Pratama,94D594J776,1,103300,5,
SO2607061454,TPOS00104260,27/07/2026,C1384,CV MANDIRI MANDIRI,3,020-S3,Umar Pratama,81W252U326,2,602100,0,
SO2607061455,TPOS00104261,14/07/2026,C1384,CV MANDIRI MANDIRI,3,020-S3,Umar Pratama,19K823Y952,35,27400,4,
SO2607061456,TPOS00104262,03/07/2026,C1384,CV MANDIRI MANDIRI,3,020-S3,Umar Pratama,21S408H993,3,264300,3,
SO2607061457,TPOS00104263,28/07/2026,C1389,PT CIPTA JASA,3,021-S3,Kusuma Adiputra,51Y253V235,18,1000,5,
SO2607061458,TPOS00104264,10/07/2026,C1394,PT PUTRA BERSATU,3,021-S3,Kusuma Adiputra,95D503A392,1,1286500,2,
SO2607061459,TPOS00104265,03/07/2026,C1394,PT PUTRA BERSATU,3,021-S3,Kusuma Adiputra,69X805H252,7,833200,5,
SO2607061460,TPOS00104266,16/07/2026,C1394,PT PUTRA BERSATU,3,021-S3,Kusuma Adiputra,47A123X240,1,244300,4,
SO2607061461,TPOS00104267,27/07/2026,C1399,UD LESTARI SUKSES,3,021-S2,Maya Rahayu,74L163C435,99,60600,2,
SO2607061462,TPOS00104268,06/07/2026,C1399,UD LESTARI SUKSES,3,021-S2,Maya Rahayu,44C653U519,4,61600,0,
SO2607061463,TPOS00104269,16/07/2026,C1401,PD CIPTA MANDIRI,3,021-S3,Kusuma Adiputra,84N838B423,16,107700,3,
SO2607061464,TPOS00104270,23/07/2026,C1401,PD CIPTA MANDIRI,3,021-S3,Kusuma Adiputra,75V645E829,1,483900,0,
SO2607061465,TPOS00104271,14/07/2026,C1401,PD CIPTA MANDIRI,3,021-S3,Kusuma Adiputra,89Z388N438,2,688500,1,
SO2607061466,TPOS00104272,28/07/2026,C1401,PD CIPTA MANDIRI,3,021-S3,Kusuma Adiputra,19K823Y952,105,60400,2,
SO2607061467,TPOS00104273,20/07/2026,C1401,PD CIPTA MANDIRI,3,021-S3,Kusuma Adiputra,90Z603Z817,3,1013400,1,
SO2607061468,TPOS00104274,03/07/2026,C1401,PD CIPTA MANDIRI,3,021-S3,Kusuma Adiputra,97Y195W199,6,197800,5,
SO2607061469,TPOS00104275,27/07/2026,C1401,PD CIPTA MANDIRI,3,021-S3,Kusuma Adiputra,13F390K906,3,900000,5,
SO2607061470,TPOS00104276,14/07/2026,C1401,PD CIPTA MANDIRI,3,021-S3,Kusuma Adiputra,69B485S440,179,74800,3,
SO2607061471,TPOS00104277,05/07/2026,C1402,CV MAKMUR SUKSES,3,021-S2,Maya Rahayu,16M768T328,13,98400,5,
SO2607061472,TPOS00104278,03/07/2026,C1402,CV MAKMUR SUKSES,3,021-S2,Maya Rahayu,96Q332D906,28,202100,1,
SO2607061473,TPOS00104279,05/07/2026,C1402,CV MAKMUR SUKSES,3,021-S2,Maya Rahayu,41S729F947,1,313100,5,
SO2607061474,TPOS00104280,16/07/2026,C1402,CV MAKMUR SUKSES,3,021-S2,Maya Rahayu,76N934X982,1,503800,1,
SO2607061475,TPOS00104281,01/07/2026,C1402,CV MAKMUR SUKSES,3,021-S2,Maya Rahayu,57M624X879,14,232800,5,
SO2607061476,TPOS00104282,05/07/2026,C1410,UD BERKAH PRATAMA,3,021-S2,Maya Rahayu,70Z186V901,127,362700,1,
SO2607061477,TPOS00104283,25/07/2026,C1411,PT BERKAH SUKSES,3,021-S1,Maya Darmawan,96Q332D906,2,377500,2,
SO2607061478,TPOS00104284,14/07/2026,C1411,PT BERKAH SUKSES,3,021-S1,Maya Darmawan,71S327S910,1,134000,5,
SO2607061479,TPOS00104285,27/07/2026,C1411,PT BERKAH SUKSES,3,021-S1,Maya Darmawan,16M768T328,13,238100,2,
SO2607061480,TPOS00104286,16/07/2026,C1411,PT BERKAH SUKSES,3,021-S1,Maya Darmawan,23D548B271,1,351900,1,
SO2607061481,TPOS00104287,27/07/2026,C1411,PT BERKAH SUKSES,3,021-S1,Maya Darmawan,55X693W912,3,113400,1,
SO2607061482,TPOS00104288,08/07/2026,C1411,PT BERKAH SUKSES,3,021-S1,Maya Darmawan,92H891F411,7,16700,4,
SO2607061483,TPOS00104289,26/07/2026,C1414,PT BERKAH AUTOPARTS,3,021-S1,Maya Darmawan,74E437M236,1,50900,5,
SO2607061484,TPOS00104290,22/07/2026,C1414,PT BERKAH AUTOPARTS,3,021-S1,Maya Darmawan,64U247R980,1,410300,5,
SO2607061485,TPOS00104291,19/07/2026,C1414,PT BERKAH AUTOPARTS,3,021-S1,Maya Darmawan,57M624X879,77,193900,3,
SO2607061486,TPOS00104292,22/07/2026,C1414,PT BERKAH AUTOPARTS,3,021-S1,Maya Darmawan,19J756V360,41,68700,4,
SO2607061487,TPOS00104293,20/07/2026,C1414,PT BERKAH AUTOPARTS,3,021-S1,Maya Darmawan,14M417F780,4,1000,5,
SO2607061488,TPOS00104294,13/07/2026,C1416,PT PERKASA ABADI,3,021-S2,Maya Rahayu,70L740B331,1,161400,0,
SO2607061489,TPOS00104295,20/07/2026,C1417,PT MANDIRI NIAGA,3,021-S1,Maya Darmawan,24L312T914,2,542800,3,
SO2607061490,TPOS00104296,13/07/2026,C1417,PT MANDIRI NIAGA,3,021-S1,Maya Darmawan,16M768T328,6,280900,3,
SO2607061491,TPOS00104297,18/07/2026,C1417,PT MANDIRI NIAGA,3,021-S1,Maya Darmawan,85P440L610,15,306900,0,
SO2607061492,TPOS00104298,06/07/2026,C1417,PT MANDIRI NIAGA,3,021-S1,Maya Darmawan,13E130Z763,1,382700,2,
SO2607061493,TPOS00104299,25/07/2026,C1417,PT MANDIRI NIAGA,3,021-S1,Maya Darmawan,22L605T582,2,858300,2,
SO2607061494,TPOS00104300,09/07/2026,C1417,PT MANDIRI NIAGA,3,021-S1,Maya Darmawan,30B336X637,3,1151300,3,
SO2607061495,TPOS00104301,05/07/2026,C1417,PT MANDIRI NIAGA,3,021-S1,Maya Darmawan,43C435B889,6,374300,2,
SO2607061496,TPOS00104302,09/07/2026,C1417,PT MANDIRI NIAGA,3,021-S1,Maya Darmawan,86T794A763,3,1000,3,
SO2607061497,TPOS00104303,15/07/2026,C1417,PT MANDIRI NIAGA,3,021-S1,Maya Darmawan,57M624X879,21,238500,0,
SO2607061498,TPOS00104304,18/07/2026,C1417,PT MANDIRI NIAGA,3,021-S1,Maya Darmawan,42L154G702,3,508900,4,
SO2607061499,TPOS00104305,27/07/2026,C1419,PD AGUNG GEMILANG,3,021-S1,Maya Darmawan,43K359P654,170,366200,2,
SO2607061500,TPOS00104306,16/07/2026,C1419,PD AGUNG GEMILANG,3,021-S1,Maya Darmawan,90Z603Z817,2,983600,2,
SO2607061501,TPOS00104307,09/07/2026,C1421,PT SEJAHTERA JASA,3,021-S2,Maya Rahayu,35X894E383,1,1000,0,
SO2607061502,TPOS00104308,04/07/2026,C1421,PT SEJAHTERA JASA,3,021-S2,Maya Rahayu,57M624X879,31,144700,5,
SO2607061503,TPOS00104309,04/07/2026,C1421,PT SEJAHTERA JASA,3,021-S2,Maya Rahayu,91J777F942,1,1055300,0,
SO2607061504,TPOS00104310,12/07/2026,C1421,PT SEJAHTERA JASA,3,021-S2,Maya Rahayu,85P440L610,82,278600,0,
SO2607061505,TPOS00104311,13/07/2026,C1421,PT SEJAHTERA JASA,3,021-S2,Maya Rahayu,16M768T328,14,112500,4,
SO2607061506,TPOS00104312,11/07/2026,C1421,PT SEJAHTERA JASA,3,021-S2,Maya Rahayu,92H891F411,147,45900,1,
SO2607061507,TPOS00104313,11/07/2026,C1423,PD CAHAYA GEMILANG,3,021-S3,Kusuma Adiputra,56B477H382,23,31800,0,
SO2607061508,TPOS00104314,04/07/2026,C1423,PD CAHAYA GEMILANG,3,021-S3,Kusuma Adiputra,64J843R331,3,738500,2,
SO2607061509,TPOS00104315,25/07/2026,C1423,PD CAHAYA GEMILANG,3,021-S3,Kusuma Adiputra,66Y876B892,1,1184300,3,
SO2607061510,TPOS00104316,13/07/2026,C1423,PD CAHAYA GEMILANG,3,021-S3,Kusuma Adiputra,66T137P787,4,235200,3,
SO2607061511,TPOS00104317,22/07/2026,C1423,PD CAHAYA GEMILANG,3,021-S3,Kusuma Adiputra,22T911W253,2,294300,1,
SO2607061512,TPOS00104318,11/07/2026,C1434,CV UTARA ABADI,3,021-S1,Maya Darmawan,96Y476L478,1,557600,2,
SO2607061513,TPOS00104319,09/07/2026,C1434,CV UTARA ABADI,3,021-S1,Maya Darmawan,82G900T501,1,1000,2,
SO2607061514,TPOS00104320,20/07/2026,C1435,PD MEGA DIESEL,3,021-S3,Kusuma Adiputra,79W392R514,2,55700,0,
SO2607061515,TPOS00104321,04/07/2026,C1439,PD SINAR MAKMUR,3,021-S1,Maya Darmawan,96Q332D906,8,264400,2,
SO2607061516,TPOS00104322,18/07/2026,C1439,PD SINAR MAKMUR,3,021-S1,Maya Darmawan,92H891F411,227,38500,4,
SO2607061517,TPOS00104323,20/07/2026,C1439,PD SINAR MAKMUR,3,021-S1,Maya Darmawan,40B700G541,2,1126500,2,
SO2607061518,TPOS00104324,15/07/2026,C1439,PD SINAR MAKMUR,3,021-S1,Maya Darmawan,67R982J441,1,776900,3,
SO2607061519,TPOS00104325,18/07/2026,C1440,TB MEGA BERSATU,3,021-S1,Maya Darmawan,90U513U341,2,517400,1,
SO2607061520,TPOS00104326,05/07/2026,C1440,TB MEGA BERSATU,3,021-S1,Maya Darmawan,67Y937T970,1,250900,1,
SO2607061521,TPOS00104327,28/07/2026,C1442,PT SEJAHTERA BERSATU,3,021-S3,Kusuma Adiputra,67N297Y338,1,1000,5,
SO2607061522,TPOS00104328,10/07/2026,C1443,CV SEJAHTERA MOBILINDO,3,021-S3,Kusuma Adiputra,94T122W472,1,237600,0,
SO2607061523,TPOS00104329,09/07/2026,C1443,CV SEJAHTERA MOBILINDO,3,021-S3,Kusuma Adiputra,80E247F887,6,1116600,1,
SO2607061524,TPOS00104330,22/07/2026,C1443,CV SEJAHTERA MOBILINDO,3,021-S3,Kusuma Adiputra,78L886U404,1,1209500,0,
SO2607061525,TPOS00104331,18/07/2026,C1443,CV SEJAHTERA MOBILINDO,3,021-S3,Kusuma Adiputra,26J246Q839,1,428900,3,
SO2607061526,TPOS00104332,20/07/2026,C1443,CV SEJAHTERA MOBILINDO,3,021-S3,Kusuma Adiputra,81D707Q543,1,1449000,1,
SO2607061527,TPOS00104333,05/07/2026,C1444,PT MITRA MOTOR,3,021-S1,Maya Darmawan,16M768T328,28,219600,4,
SO2607061528,TPOS00104334,12/07/2026,C1444,PT MITRA MOTOR,3,021-S1,Maya Darmawan,51A833P362,3,287600,3,
SO2607061529,TPOS00104335,15/07/2026,C1446,TOKO ABADI MOTOR,3,021-S2,Maya Rahayu,52R541Y857,3,293700,3,
SO2607061530,TPOS00104336,07/07/2026,C1448,PT KARYA UTAMA,3,021-S1,Maya Darmawan,68G701Z174,1,223200,0,
SO2607061531,TPOS00104337,10/07/2026,C1448,PT KARYA UTAMA,C,021-S1,Maya Darmawan,37N358Y580,77,225200,5,GBR25-03
SO2607061532,TPOS00104338,17/07/2026,C1450,UD INDAH LESTARI,3,021-S1,Maya Darmawan,56B477H382,160,54000,4,
SO2607061533,TPOS00104339,26/07/2026,C1453,CV PRATAMA PERDANA,3,021-S1,Maya Darmawan,16M768T328,8,68400,3,
SO2607061534,TPOS00104340,17/07/2026,C1453,CV PRATAMA PERDANA,3,021-S1,Maya Darmawan,95M390K208,44,30100,4,
SO2607061535,TPOS00104341,19/07/2026,C1453,CV PRATAMA PERDANA,3,021-S1,Maya Darmawan,43K359P654,53,341500,0,
SO2607061536,TPOS00104342,08/07/2026,C1453,CV PRATAMA PERDANA,3,021-S1,Maya Darmawan,18G956E304,2,1703800,1,
SO2607061537,TPOS00104343,04/07/2026,C1455,TOKO BERSAMA SERVIS,3,022-S1,Dani Permana,79S399B752,2,983900,5,
SO2607061538,TPOS00104344,23/07/2026,C1455,TOKO BERSAMA SERVIS,3,022-S1,Dani Permana,96E654F696,5,53200,2,
SO2607061539,TPOS00104345,14/07/2026,C1456,CV KARYA SERVIS,3,022-S3,Maman Halim,19J756V360,132,71900,4,
SO2607061540,TPOS00104346,21/07/2026,C1460,PT HARAPAN MAKMUR,3,022-S5,Hadi Pratama,84Z132L329,3,269100,4,
SO2607061541,TPOS00104347,23/07/2026,C1460,PT HARAPAN MAKMUR,3,022-S5,Hadi Pratama,33X522S648,3,1734500,0,
SO2607061542,TPOS00104348,10/07/2026,C1460,PT HARAPAN MAKMUR,3,022-S5,Hadi Pratama,37N358Y580,31,86900,1,
SO2607061543,TPOS00104349,18/07/2026,C1460,PT HARAPAN MAKMUR,3,022-S5,Hadi Pratama,41T326S190,1,1000,4,
SO2607061544,TPOS00104350,03/07/2026,C1460,PT HARAPAN MAKMUR,3,022-S5,Hadi Pratama,60B213L667,1,1214100,0,
SO2607061545,TPOS00104351,07/07/2026,C1460,PT HARAPAN MAKMUR,3,022-S5,Hadi Pratama,33X522S648,5,1606300,5,
SO2607061546,TPOS00104352,04/07/2026,C1463,TB KARYA RAYA,3,022-S5,Hadi Pratama,34U113E522,10,936700,2,
SO2607061547,TPOS00104353,28/07/2026,C1465,PD SETIA PARTS,3,022-S5,Hadi Pratama,16M768T328,23,187500,2,
SO2607061548,TPOS00104354,04/07/2026,C1466,TB MULIA NIAGA,3,022-S1,Dani Permana,33X522S648,2,1039500,4,
SO2607061549,TPOS00104355,21/07/2026,C1466,TB MULIA NIAGA,3,022-S1,Dani Permana,72R113P536,2,196500,3,
SO2607061550,TPOS00104356,13/07/2026,C1466,TB MULIA NIAGA,3,022-S1,Dani Permana,81D707Q543,1,788700,5,
SO2607061551,TPOS00104357,12/07/2026,C1466,TB MULIA NIAGA,3,022-S1,Dani Permana,96Q332D906,8,16900,3,
SO2607061552,TPOS00104358,10/07/2026,C1466,TB MULIA NIAGA,3,022-S1,Dani Permana,96Q332D906,1,221400,0,
SO2607061553,TPOS00104359,21/07/2026,C1467,TB SINAR RAYA,3,022-S5,Hadi Pratama,42R447E890,1,1922000,0,
SO2607061554,TPOS00104360,16/07/2026,C1470,TOKO HARAPAN JASA,3,022-S5,Hadi Pratama,56B477H382,107,7800,0,
SO2607061555,TPOS00104361,25/07/2026,C1470,TOKO HARAPAN JASA,3,022-S5,Hadi Pratama,85P440L610,134,307300,2,
SO2607061556,TPOS00104362,10/07/2026,C1470,TOKO HARAPAN JASA,3,022-S5,Hadi Pratama,89V924U181,3,137300,4,
SO2607061557,TPOS00104363,02/07/2026,C1470,TOKO HARAPAN JASA,3,022-S5,Hadi Pratama,81D707Q543,1,1083200,2,
SO2607061558,TPOS00104364,14/07/2026,C1470,TOKO HARAPAN JASA,3,022-S5,Hadi Pratama,33X522S648,2,1560300,1,
SO2607061559,TPOS00104365,03/07/2026,C1470,TOKO HARAPAN JASA,3,022-S5,Hadi Pratama,82G543F508,1,1657100,5,
SO2607061560,TPOS00104366,02/07/2026,C1470,TOKO HARAPAN JASA,3,022-S5,Hadi Pratama,16M768T328,32,235500,4,
SO2607061561,TPOS00104367,25/07/2026,C1471,UD UTAMA JASA,3,022-S1,Dani Permana,97W575P162,1,886600,5,
SO2607061562,TPOS00104368,23/07/2026,C1471,UD UTAMA JASA,3,022-S1,Dani Permana,73U794H923,1,1000,4,
SO2607061563,TPOS00104369,18/07/2026,C1477,UD TEKNIK OTOMOTIF,3,023-S4,Siti Susanto,77V172G645,2,1259400,2,
SO2607061564,TPOS00104370,10/07/2026,C1477,UD TEKNIK OTOMOTIF,3,023-S4,Siti Susanto,21S408H993,4,1000,4,
SO2607061565,TPOS00104371,09/07/2026,C1482,PT PUTRA AUTOPARTS,3,023-S4,Siti Susanto,32C338G370,1,256700,2,
SO2607061566,TPOS00104372,02/07/2026,C1484,PT CAHAYA ABADI,3,023-S6,Prasetyo Setiawan,61Q961U232,1,889200,0,
SO2607061567,TPOS00104373,26/07/2026,C1484,PT CAHAYA ABADI,3,023-S6,Prasetyo Setiawan,48P763Z436,1,92300,0,
SO2607061568,TPOS00104374,02/07/2026,C1486,TOKO GEMILANG DIESEL,3,023-S2,Budi Tanjung,69B485S440,8,62900,5,
SO2607061569,TPOS00104375,13/07/2026,C1486,TOKO GEMILANG DIESEL,3,023-S2,Budi Tanjung,22R558U231,1,535800,4,
SO2607061570,TPOS00104376,16/07/2026,C1486,TOKO GEMILANG DIESEL,3,023-S2,Budi Tanjung,90Z603Z817,3,682100,4,
SO2607061571,TPOS00104377,26/07/2026,C1488,TB PERKASA SUKSES,3,023-S2,Budi Tanjung,73R113P100,2,302500,0,
SO2607061572,TPOS00104378,24/07/2026,C1491,TOKO MEGA AUTOPARTS,3,023-S2,Budi Tanjung,45B168U194,1,1264700,3,
SO2607061573,TPOS00104379,05/07/2026,C1491,TOKO MEGA AUTOPARTS,3,023-S2,Budi Tanjung,35S814F983,1,507400,3,
SO2607061574,TPOS00104380,03/07/2026,C1491,TOKO MEGA AUTOPARTS,3,023-S2,Budi Tanjung,73F419E481,1,308300,3,
SO2607061575,TPOS00104381,18/07/2026,C1491,TOKO MEGA AUTOPARTS,3,023-S2,Budi Tanjung,16M768T328,2,171400,5,
SO2607061576,TPOS00104382,03/07/2026,C1491,TOKO MEGA AUTOPARTS,3,023-S2,Budi Tanjung,19J756V360,23,1000,1,
SO2607061577,TPOS00104383,18/07/2026,C1492,TB PERSADA ABADI,3,023-S3,Dani Adiputra,85P440L610,71,192100,4,
SO2607061578,TPOS00104384,28/07/2026,C1492,TB PERSADA ABADI,3,023-S3,Dani Adiputra,16J207V839,2,450800,5,
SO2607061579,TPOS00104385,01/07/2026,C1494,CV GEMILANG JASA,3,023-S1,Umar Saputra,59B257Z511,1,81800,3,
SO2607061580,TPOS00104386,10/07/2026,C1495,UD PUTRA SUKSES,3,023-S5,Yuli Purnama,16M768T328,25,47700,0,
SO2607061581,TPOS00104387,25/07/2026,C1495,UD PUTRA SUKSES,3,023-S5,Yuli Purnama,56N761B843,2,1000,2,
SO2607061582,TPOS00104388,11/07/2026,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,83V682K403,4,9200,1,
SO2607061583,TPOS00104389,06/07/2026,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,70W837T790,3,373200,2,
SO2607061584,TPOS00104390,17/07/2026,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,93K194W821,1,1248400,5,
SO2607061585,TPOS00104391,19/07/2026,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,96Q332D906,14,192700,0,
SO2607061586,TPOS00104392,09/07/2026,C1496,UD SENTOSA AUTO,C,023-S3,Dani Adiputra,43K359P654,99,506300,3,GBR25-02
SO2607061587,TPOS00104393,14/07/2026,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,97W575P162,2,1727000,3,
SO2607061588,TPOS00104394,26/07/2026,C1496,UD SENTOSA AUTO,3,023-S3,Dani Adiputra,69B485S440,125,21400,5,
SO2607061589,TPOS00104395,11/07/2026,C1498,TB SURYA KARYA,3,024-S3,Wati Rahayu,43K359P654,88,423800,0,
SO2607061590,TPOS00104396,06/07/2026,C1498,TB SURYA KARYA,3,024-S3,Wati Rahayu,37N358Y580,273,256400,2,
SO2607061591,TPOS00104397,01/07/2026,C1499,PT PRIMA PRATAMA,3,024-S2,Hadi Fauzi,19K823Y952,22,21300,1,
SO2607061592,TPOS00104398,27/07/2026,C1502,CV SINAR DIESEL MOTOR,3,024-S5,Eko Sugiarto,65L122D307,2,811400,3,
SO2607061593,TPOS00104399,15/07/2026,C1502,CV SINAR DIESEL MOTOR,3,024-S5,Eko Sugiarto,16M768T328,5,166600,3,
